accession,seq_len,epitope_density,n_epitope_residues,method,auroc,auprc,precision_at_k,ig_scores_json,model_family
A2BHD2,171,0.08771929824561403,15,random_mean,0.5024358974358973,0.11461861088231695,0.092,,
A2BHD2,171,0.08771929824561403,15,shuffled_mean,0.4883888888888888,0.1096906934541945,0.08466666666666665,,
A0A834K244,251,0.549800796812749,138,residue_head,0.48973964345261,0.5225214649180442,0.5652173757553101,,MTL (06 top1_unfrozen)
A0A834K244,251,0.549800796812749,138,attention_weights,0.6310760548929075,0.6321485521246388,0.6304348111152649,,MTL (06 top1_unfrozen)
A0A834K244,251,0.549800796812749,138,integrated_gradients,0.39887136077978713,0.46243768003050734,0.4855072498321533,"[17.520105361938477,10.582274436950684,4.125154495239258,5.771752834320068,4.146768569946289,2.418489933013916,3.105701446533203,2.928182363510132,2.5200037956237793,2.3714380264282227,2.7310538291931152,2.6510369777679443,2.127669334411621,3.6993343830108643,2.2329654693603516,2.0071775913238525,2.571101188659668,1.8284636735916138,2.68389630317688,2.7979846000671387,3.0161995887756348,2.0929698944091797,2.2867543697357178,4.814680099487305,5.123359680175781,1.8580920696258545,2.4336071014404297,1.81806218624115,2.2217953205108643,1.744942545890808,2.0899713039398193,1.80411696434021,1.4402657747268677,1.7527296543121338,1.8690916299819946,1.7716596126556396,1.6491432189941406,2.0433573722839355,1.1608514785766602,1.7080888748168945,1.0925977230072021,1.6518957614898682,1.3146748542785645,1.4029027223587036,1.2882168292999268,1.108703851699829,1.8347845077514648,1.3563013076782227,1.747530460357666,2.1512770652770996,1.2567957639694214,1.2308529615402222,1.6148879528045654,1.6472418308258057,1.1488916873931885,1.2404627799987793,1.8704261779785156,2.1695914268493652,1.714737892150879,2.1090073585510254,1.5998008251190186,1.256287932395935,1.0341674089431763,2.212244987487793,1.4767601490020752,1.9048616886138916,1.3853336572647095,1.185119867324829,1.3576765060424805,1.308154821395874,1.7339166402816772,1.5655473470687866,1.4989991188049316,2.0681564807891846,1.644987940788269,2.0964651107788086,1.67661452293396,1.6596322059631348,1.1941795349121094,1.467751145362854,1.579704761505127,1.4555085897445679,1.5882253646850586,1.8615310192108154,1.552619218826294,2.6685914993286133,1.570515513420105,2.324150562286377,1.8747060298919678,2.038618803024292,2.0843377113342285,2.3203563690185547,2.573270320892334,1.5385756492614746,1.3415515422821045,1.3879952430725098,2.376110553741455,1.3224306106567383,1.5187760591506958,1.6373012065887451,1.7954058647155762,2.7425737380981445,2.705354690551758,1.9775327444076538,1.5093679428100586,1.5164966583251953,1.586775302886963,1.5154314041137695,1.4821633100509644,1.5693087577819824,1.7028660774230957,1.8484652042388916,1.9770901203155518,1.9605751037597656,1.967565655708313,2.0343875885009766,2.052647113800049,2.1822659969329834,2.2322821617126465,2.1133577823638916,1.966439962387085,1.9251105785369873,2.037935495376587,2.0224337577819824,1.9724006652832031,1.8106229305267334,1.6272623538970947,1.4752271175384521,1.616645097732544,1.8478628396987915,2.0569143295288086,1.9849400520324707,1.5606240034103394,1.3588509559631348,1.3308546543121338,1.5581790208816528,3.5503737926483154,1.1064871549606323,1.8160948753356934,1.523660659790039,1.6407418251037598,1.8433740139007568,2.49137544631958,1.5016593933105469,1.1157464981079102,1.9616475105285645,1.2289190292358398,2.108555555343628,1.7638514041900635,1.4762253761291504,1.2154643535614014,1.1780939102172852,1.4436110258102417,1.7427880764007568,1.3354164361953735,1.4542925357818604,2.0324478149414062,1.9575178623199463,1.1768141984939575,1.094249963760376,1.2321012020111084,2.0720345973968506,1.4619371891021729,1.4364275932312012,1.0349584817886353,1.1650662422180176,1.1144599914550781,1.0354909896850586,1.0398770570755005,1.8978462219238281,1.1300758123397827,1.7701771259307861,1.3030402660369873,1.0317398309707642,0.8712563514709473,1.185759425163269,1.2826437950134277,1.0830811262130737,1.2250014543533325,2.566555976867676,1.0404670238494873,1.4860625267028809,0.8488388061523438,0.8531589508056641,0.9978494644165039,1.2166682481765747,1.8451483249664307,1.1089965105056763,1.1548516750335693,0.9205677509307861,0.8465389013290405,0.8235869407653809,0.9785665273666382,1.0254926681518555,1.7285194396972656,1.0917634963989258,1.3356986045837402,1.3276277780532837,0.9123718738555908,1.5414713621139526,0.9837108850479126,2.1414198875427246,0.9582467079162598,1.189971685409546,1.025858759880066,1.6188396215438843,1.2901380062103271,0.866416335105896,3.56591796875,0.7537602186203003,0.8081045150756836,0.8338086009025574,1.054801344871521,0.812638521194458,0.7816070914268494,2.3726425170898438,0.9574890732765198,1.8975489139556885,0.6512607336044312,1.2665468454360962,1.2063883543014526,1.7567304372787476,1.1422240734100342,0.814508318901062,0.8090122938156128,0.8462116718292236,2.98405122756958,1.3986899852752686,0.8343210220336914,1.6225707530975342,1.289700984954834,0.7544827461242676,0.7707244157791138,0.7569981813430786,1.0866187810897827,1.1758002042770386,1.4995992183685303,1.3933895826339722,0.5435118675231934,1.7865228652954102,0.9338022470474243,1.1758371591567993,0.8189247250556946,0.6716335415840149,0.8385930061340332,0.9481026530265808,1.0964604616165161,1.5812547206878662,0.9618953466415405,1.3258774280548096,0.9589698314666748]",MTL (06 top1_unfrozen)
A0A834K244,251,0.549800796812749,138,occlusion,0.5724958317301526,0.6214794667914689,0.5072463750839233,,MTL (06 top1_unfrozen)
A0A834K244,251,0.549800796812749,138,random_mean,0.49663652686930876,0.5559651753796656,0.5479710030555726,,MTL (06 top1_unfrozen)
P49372,154,0.6428571428571429,99,residue_head,0.6574839302112029,0.7981704151053083,0.7272727489471436,,MTL (06 top1_unfrozen)
P49372,154,0.6428571428571429,99,attention_weights,0.26905417814508725,0.5073076070875997,0.5454545617103577,,MTL (06 top1_unfrozen)
P49372,154,0.6428571428571429,99,integrated_gradients,0.3750229568411387,0.5868515258635717,0.5757575631141663,"[39.111446380615234,11.511621475219727,8.118831634521484,11.94751262664795,7.1973724365234375,10.47299575805664,5.410039901733398,5.34702205657959,4.283940315246582,4.450284481048584,5.469002723693848,10.312196731567383,10.364327430725098,5.2155914306640625,8.078008651733398,3.0984768867492676,5.426041126251221,5.64110803604126,6.34671688079834,8.439868927001953,6.233636856079102,10.211721420288086,5.065351486206055,4.528735637664795,5.597399711608887,11.055730819702148,3.681605100631714,10.140278816223145,6.645319938659668,3.7723212242126465,5.591825485229492,3.71195387840271,3.0582756996154785,3.0618996620178223,2.9152746200561523,5.813702583312988,5.478446006774902,3.0445501804351807,8.21609115600586,3.8973655700683594,4.536430358886719,5.390164375305176,7.743278503417969,5.597249984741211,5.0006184577941895,8.698394775390625,10.020113945007324,5.547746181488037,3.867534637451172,5.095029830932617,5.635445594787598,8.618548393249512,5.323225021362305,3.105968475341797,4.636551856994629,4.324069499969482,7.051217555999756,4.993354797363281,5.582911968231201,7.8487348556518555,4.895887851715088,4.491861820220947,6.015383243560791,4.805559158325195,5.799367904663086,6.00595760345459,4.645596981048584,6.387115478515625,3.8022780418395996,9.580406188964844,4.069155693054199,4.6632080078125,4.481488227844238,3.792048454284668,4.537974834442139,6.318595886230469,3.2806291580200195,3.2022833824157715,4.037796974182129,6.416801929473877,3.618381977081299,4.8083696365356445,5.389609336853027,3.724196434020996,3.455815553665161,2.754517078399658,4.189211845397949,4.794510364532471,4.161748886108398,3.29122257232666,3.9787354469299316,4.383410453796387,4.053288459777832,3.0860307216644287,3.1230602264404297,3.431270122528076,4.359179496765137,2.8041188716888428,3.345061779022217,2.9282779693603516,4.6335344314575195,3.3234684467315674,3.22837233543396,4.379268646240234,3.645707130432129,4.987298011779785,6.151373386383057,3.3757283687591553,6.523227691650391,5.901429176330566,4.710020065307617,5.677043914794922,4.201262474060059,6.587772369384766,5.137086868286133,5.019852638244629,5.071615695953369,4.554883003234863,4.625576019287109,2.803295612335205,5.427416801452637,3.882295846939087,5.954621315002441,4.078999996185303,2.954315185546875,2.605381488800049,3.2653164863586426,3.023062229156494,4.281594276428223,3.2938129901885986,3.8785629272460938,3.0646772384643555,3.05015230178833,5.884774684906006,5.374244689941406,3.048956871032715,3.3537909984588623,4.965864658355713,7.0944013595581055,3.0178041458129883,3.7879347801208496,3.189927577972412,2.9570882320404053,4.894309043884277,3.468874931335449,2.5286433696746826,3.3439462184906006,2.580192804336548,3.569897174835205,5.664990425109863,4.055838108062744,3.2035388946533203,4.146647930145264,8.106522560119629]",MTL (06 top1_unfrozen)
P49372,154,0.6428571428571429,99,occlusion,0.42442607897153356,0.652752887467565,0.6262626051902771,,MTL (06 top1_unfrozen)
P49372,154,0.6428571428571429,99,random_mean,0.5003673094582185,0.6530298359591309,0.6424242413043976,,MTL (06 top1_unfrozen)
P01012,386,0.4481865284974093,173,residue_head,0.6413199815463104,0.5699492977352334,0.5664739608764648,,MTL (06 top1_unfrozen)
P01012,386,0.4481865284974093,173,attention_weights,0.34139325354826455,0.36156134780228444,0.31213873624801636,,MTL (06 top1_unfrozen)
P01012,386,0.4481865284974093,173,integrated_gradients,0.64729029281663,0.6756146178388213,0.5549132823944092,"[28.525856018066406,10.74478816986084,8.96463394165039,12.819083213806152,6.459835052490234,8.266046524047852,6.731142997741699,5.858679294586182,7.562735557556152,9.377196311950684,6.557814598083496,6.348783016204834,7.033958435058594,8.182111740112305,4.122819900512695,6.552172660827637,7.897366523742676,7.423002243041992,3.749028205871582,8.49974536895752,4.180181503295898,5.361264228820801,5.633393287658691,4.61190128326416,14.089521408081055,12.307446479797363,18.283367156982422,10.21292781829834,9.835800170898438,9.539295196533203,9.974159240722656,9.91400146484375,10.023741722106934,10.412107467651367,12.802884101867676,14.526594161987305,11.724260330200195,8.60269832611084,9.873504638671875,4.951427459716797,9.068273544311523,9.604162216186523,19.497291564941406,13.225797653198242,15.343839645385742,8.574727058410645,8.326004981994629,11.611099243164062,6.206457138061523,6.552033424377441,7.957746505737305,5.443256855010986,3.627864360809326,5.720499038696289,2.9025301933288574,5.117162704467773,6.006743431091309,4.543025016784668,4.7816314697265625,5.2537384033203125,7.129228115081787,3.9711036682128906,2.9585742950439453,9.41312313079834,4.945368766784668,4.9962615966796875,5.553342342376709,4.0673675537109375,5.601205348968506,5.590703010559082,4.876883029937744,5.251971244812012,3.5239243507385254,5.763997554779053,5.077784061431885,4.7761969566345215,3.347285747528076,5.454166412353516,4.33891487121582,5.768214225769043,4.04847526550293,7.191883087158203,6.503635883331299,5.614803314208984,3.6519739627838135,7.004654884338379,4.645874500274658,2.3260385990142822,2.9213860034942627,2.5398366451263428,2.8040707111358643,5.622183799743652,3.8757197856903076,5.189812660217285,2.190876007080078,2.618726968765259,3.5611562728881836,3.587648391723633,3.149535894393921,3.5849616527557373,2.3775739669799805,1.8981150388717651,3.2030739784240723,2.8728160858154297,3.03045654296875,3.8417763710021973,3.8232500553131104,2.877082347869873,2.6315762996673584,2.3853440284729004,2.7169175148010254,3.345241069793701,4.659891128540039,2.525083541870117,3.044816017150879,4.180786609649658,2.196587562561035,2.7670440673828125,1.9973442554473877,2.7084834575653076,3.8106861114501953,2.3084163665771484,3.1710360050201416,2.582839250564575,1.7950329780578613,3.2537598609924316,3.7215309143066406,2.673105239868164,2.563868522644043,1.8325512409210205,2.4419445991516113,3.3239636421203613,1.4853343963623047,1.738889455795288,2.6011927127838135,2.2550666332244873,4.19420051574707,1.96706223487854,2.060138702392578,1.7485926151275635,2.617558479309082,2.339867115020752,3.648740291595459,2.520378589630127,1.7099268436431885,1.5997886657714844,1.6110376119613647,1.9690759181976318,5.52215576171875,2.6167550086975098,2.6065168380737305,1.9966572523117065,2.562655448913574,4.117043972015381,1.9039114713668823,3.044435977935791,2.244173765182495,2.793264389038086,3.8949649333953857,3.768714666366577,4.029702663421631,2.2757625579833984,2.92887282371521,3.8424839973449707,2.7120847702026367,2.2907986640930176,2.7791128158569336,2.807612419128418,1.5336449146270752,2.653916358947754,3.2602219581604004,1.6854515075683594,2.6913514137268066,3.084810495376587,3.237074375152588,2.9862611293792725,2.051403045654297,1.9354910850524902,2.268507480621338,2.7784197330474854,3.0727269649505615,2.1366920471191406,2.93052077293396,2.153557300567627,3.6211085319519043,2.166433095932007,2.0560925006866455,1.7064365148544312,2.3675789833068848,1.8984906673431396,1.8517183065414429,1.9286222457885742,1.9760818481445312,2.7835123538970947,2.245936393737793,1.527127981185913,2.172553539276123,3.9964871406555176,3.3465847969055176,3.4122095108032227,2.4220218658447266,2.6105732917785645,2.545823097229004,2.5066452026367188,2.4393858909606934,1.6095030307769775,1.738543152809143,3.4423508644104004,2.564846992492676,2.5220680236816406,1.8684492111206055,2.0804433822631836,3.300812005996704,2.5827088356018066,1.2195348739624023,2.465452194213867,1.3717589378356934,3.0962982177734375,3.4713029861450195,2.9062633514404297,1.299896478652954,2.253340482711792,2.103182315826416,1.2284352779388428,1.8762329816818237,2.086071014404297,2.6468253135681152,2.3342080116271973,2.5768203735351562,1.5807679891586304,1.5857815742492676,3.935088634490967,1.569795846939087,3.748898506164551,3.7285518646240234,2.5727338790893555,3.0696558952331543,3.519336223602295,3.976513385772705,3.5353031158447266,2.7380757331848145,3.0165679454803467,1.829451084136963,2.1038362979888916,1.5394039154052734,1.382394790649414,3.048031806945801,2.3188445568084717,2.6446003913879395,2.142242431640625,2.2328598499298096,2.1837007999420166,1.3456250429153442,2.3967125415802,2.7993032932281494,1.3389029502868652,2.7470645904541016,2.1725823879241943,1.3902662992477417,1.422539472579956,2.075937271118164,3.590787410736084,2.527416706085205,1.9743244647979736,1.8977649211883545,2.9711666107177734,2.750056743621826,4.105446815490723,3.198665142059326,1.6586298942565918,1.6012425422668457,2.3187029361724854,2.1821670532226562,2.8057878017425537,2.274275541305542,2.2698729038238525,3.3277955055236816,1.8280677795410156,1.5105867385864258,1.9783576726913452,1.867883563041687,3.6788275241851807,1.691645622253418,2.043774127960205,3.837646961212158,2.4105000495910645,2.5745649337768555,2.63480544090271,2.6073198318481445,2.675290107727051,3.3168601989746094,3.8972768783569336,1.691042423248291,1.8075809478759766,2.67144513130188,2.3786535263061523,2.4805450439453125,3.3067879676818848,3.538811206817627,2.738996744155884,3.815760612487793,2.1219077110290527,2.3974130153656006,2.68082857131958,4.048421382904053,1.969590663909912,3.6102089881896973,2.9050941467285156,2.6642518043518066,2.5074362754821777,1.616349697113037,1.8616092205047607,1.9240914583206177,2.1590232849121094,1.7253978252410889,1.48567795753479,1.9808924198150635,1.8663926124572754,1.3431552648544312,2.026944637298584,1.672318935394287,1.5929672718048096,1.8188508749008179,1.208106517791748,1.637510895729065,2.5127861499786377,1.2711946964263916,2.208390712738037,2.493931531906128,1.231114149093628,1.2879619598388672,2.647427558898926,1.2289929389953613,1.7540218830108643,1.4632478952407837,1.7852212190628052,1.863062858581543,1.3442634344100952,2.055361747741699,3.5007925033569336,1.7659058570861816,1.7332439422607422,1.7026287317276,1.519747018814087,1.538825273513794,1.288409948348999,1.934361457824707,1.5407624244689941,1.7108428478240967,1.946695327758789,1.9212801456451416,1.9633393287658691,1.7581931352615356,1.4744296073913574,2.2693867683410645,1.350738763809204,1.6936571598052979,1.721280813217163,3.5382473468780518,3.086235761642456,1.1603057384490967,1.7756760120391846,2.712247610092163,2.2565348148345947,3.6545472145080566,2.242668628692627,4.012774467468262,2.263066291809082,1.5127202272415161,2.673658847808838,2.6932497024536133,1.6519087553024292,2.3667774200439453,3.6494712829589844,2.7397773265838623,1.46295166015625,1.7464659214019775,1.6920021772384644,3.937352180480957,3.728209972381592,2.3197643756866455,2.7580299377441406,3.1834146976470947,3.793548345565796,1.9693434238433838,3.821542739868164]",MTL (06 top1_unfrozen)
P01012,386,0.4481865284974093,173,occlusion,0.588428451246981,0.5464178983694268,0.5202311873435974,,MTL (06 top1_unfrozen)
P01012,386,0.4481865284974093,173,random_mean,0.4988379603245678,0.45735397279960127,0.44855491489171984,,MTL (06 top1_unfrozen)
A0ABQ9K8N2,204,0.4411764705882353,90,residue_head,0.7,0.6107383718273245,0.6111111044883728,,MTL (06 top1_unfrozen)
A0ABQ9K8N2,204,0.4411764705882353,90,attention_weights,0.41003898635477587,0.40599518014168656,0.3444444537162781,,MTL (06 top1_unfrozen)
A0ABQ9K8N2,204,0.4411764705882353,90,integrated_gradients,0.4848927875243665,0.4196593057408282,0.41111111640930176,"[40.11894226074219,20.704547882080078,24.4478759765625,15.094971656799316,9.882466316223145,9.81273078918457,9.719924926757812,7.5534348487854,13.406332015991211,5.835199356079102,12.936073303222656,11.697099685668945,5.12377405166626,5.923802852630615,13.929709434509277,6.446518898010254,10.77090072631836,4.194901943206787,5.106698513031006,6.27452278137207,6.684394836425781,12.228717803955078,4.615053176879883,6.567458152770996,12.790708541870117,5.062602519989014,14.057814598083496,5.619974613189697,5.573236465454102,4.082551002502441,8.256768226623535,4.873363494873047,7.965202331542969,3.8981382846832275,9.881032943725586,8.066486358642578,7.4995527267456055,4.619187831878662,5.843825340270996,9.000761985778809,4.348576545715332,8.564245223999023,10.105286598205566,7.129251003265381,4.226736068725586,14.13753890991211,3.8124442100524902,4.340926170349121,5.296342849731445,4.725287914276123,4.764599800109863,3.7875611782073975,10.385583877563477,4.438484191894531,4.075472831726074,4.791226387023926,4.985283374786377,7.121679306030273,5.06630802154541,8.200839042663574,8.64185905456543,4.563913345336914,5.227242469787598,5.009091377258301,5.0838623046875,3.574470281600952,3.7958950996398926,9.507909774780273,8.996299743652344,3.344486713409424,10.88965892791748,8.632511138916016,4.455372333526611,4.72713041305542,10.615436553955078,3.738737106323242,3.7554311752319336,3.71966552734375,3.5945234298706055,3.4197680950164795,3.6760597229003906,9.190226554870605,4.969372749328613,4.688830852508545,3.487309694290161,5.853659152984619,5.6063079833984375,4.489620685577393,4.947978973388672,8.558939933776855,6.750877380371094,4.402534484863281,3.7064285278320312,3.5583114624023438,6.298831462860107,3.7478387355804443,6.194825649261475,4.247943878173828,6.601751327514648,3.4546947479248047,6.503495216369629,10.510547637939453,3.9362707138061523,7.935361385345459,8.980461120605469,5.370434284210205,4.254886627197266,3.641671895980835,7.2041730880737305,5.503345489501953,3.600257158279419,4.586010932922363,4.228766918182373,4.576492786407471,9.62571907043457,5.1465020179748535,4.249502182006836,4.15407657623291,4.127431392669678,6.588413715362549,5.4984660148620605,4.343323707580566,3.4862654209136963,8.98823356628418,3.997124671936035,4.612536430358887,4.932159423828125,3.6020689010620117,3.6541824340820312,3.7002875804901123,4.916903495788574,5.782677173614502,9.738292694091797,3.4653067588806152,4.963479995727539,7.192971229553223,7.542529106140137,4.459364891052246,5.525601863861084,5.000152111053467,3.3104987144470215,4.575498104095459,4.321238040924072,3.6798160076141357,2.7574613094329834,4.84510612487793,7.608176231384277,3.226672649383545,7.984585762023926,2.9015440940856934,3.963402509689331,6.14550256729126,6.754247665405273,4.330845832824707,3.473062515258789,3.3798253536224365,4.120072364807129,4.077357292175293,4.211134433746338,6.483418941497803,4.7337727546691895,3.4673595428466797,4.523326873779297,6.287530899047852,6.52587890625,4.916461944580078,4.821295738220215,8.377376556396484,5.33038854598999,4.606767654418945,9.125253677368164,4.128269672393799,4.143104553222656,8.04410171508789,3.965522289276123,4.970592498779297,5.145748138427734,4.135875701904297,5.671093940734863,4.3553876876831055,5.0033063888549805,7.717765808105469,4.08705472946167,3.714689016342163,3.5591235160827637,3.7598984241485596,3.1593828201293945,6.70261287689209,3.0309629440307617,2.7569925785064697,5.553567886352539,3.854419231414795,3.8184242248535156,5.592071533203125,4.011480331420898,4.258554458618164,6.547817707061768,3.4627699851989746,6.758862018585205,3.372653007507324,4.952709197998047,4.6100006103515625,4.80823278427124,2.8425188064575195]",MTL (06 top1_unfrozen)
A0ABQ9K8N2,204,0.4411764705882353,90,occlusion,0.5228070175438597,0.4474794548210422,0.46666666865348816,,MTL (06 top1_unfrozen)
A0ABQ9K8N2,204,0.4411764705882353,90,random_mean,0.5083625730994151,0.46341072357525476,0.44622222661972044,,MTL (06 top1_unfrozen)
P27762,397,0.04030226700251889,16,residue_head,0.7314632545931758,0.1510817740203577,0.125,,MTL (06 top1_unfrozen)
P27762,397,0.04030226700251889,16,attention_weights,0.3449803149606299,0.030030140917035868,0.0,,MTL (06 top1_unfrozen)
P27762,397,0.04030226700251889,16,integrated_gradients,0.44143700787401574,0.03566613445028055,0.0,"[20.07069206237793,6.282364845275879,5.001002311706543,8.95798110961914,5.239755153656006,2.7191848754882812,3.2278013229370117,5.590180397033691,3.1580615043640137,1.8095616102218628,4.258532524108887,4.136250019073486,3.22343373298645,1.8228381872177124,3.2179930210113525,1.8376158475875854,2.3216774463653564,2.9200825691223145,2.2231502532958984,3.2371973991394043,1.738498330116272,1.5860092639923096,8.93060302734375,2.365875482559204,1.764491081237793,4.749568939208984,2.362997531890869,1.8996549844741821,2.8199548721313477,2.4110426902770996,2.4534244537353516,1.5779345035552979,1.9551458358764648,1.5588252544403076,2.510908603668213,1.450973391532898,1.6812198162078857,2.1401166915893555,0.7268876433372498,0.7259814739227295,1.231600284576416,0.9821775555610657,1.1342051029205322,0.9986209273338318,3.7732839584350586,1.895369291305542,0.9969762563705444,1.7414429187774658,1.106826901435852,1.5951780080795288,1.765129804611206,1.874272346496582,1.8588221073150635,4.137605667114258,2.597034215927124,1.3515803813934326,2.892767906188965,1.051641583442688,2.5174989700317383,1.9027916193008423,2.651425838470459,1.0605709552764893,1.9563565254211426,1.1722759008407593,1.7518537044525146,1.0019590854644775,1.584365725517273,2.133657932281494,1.8007874488830566,2.4699361324310303,3.3838701248168945,1.4174774885177612,1.8115544319152832,1.0662676095962524,1.9704844951629639,1.0963633060455322,2.6811516284942627,1.3477299213409424,1.6987552642822266,2.6504764556884766,1.7764904499053955,1.2433267831802368,1.6688628196716309,2.4182424545288086,1.3391344547271729,1.4440953731536865,2.5801682472229004,3.7676429748535156,2.191605567932129,1.2651453018188477,1.5314838886260986,1.027482271194458,1.0552544593811035,1.3488624095916748,1.0227688550949097,1.0150036811828613,1.0907188653945923,1.5198585987091064,1.4144327640533447,1.4457647800445557,1.3952207565307617,1.5686002969741821,1.279602289199829,1.8818774223327637,1.0772204399108887,0.7236405611038208,1.4396202564239502,1.9526393413543701,0.815284013748169,1.1621482372283936,0.9142481088638306,0.7238631248474121,1.7777435779571533,1.1159858703613281,2.0288898944854736,1.2598977088928223,3.0793464183807373,0.9974920749664307,1.163163185119629,2.108569383621216,1.1325374841690063,1.596024751663208,1.3945469856262207,1.3554000854492188,1.113542079925537,1.1956042051315308,2.3001909255981445,0.94963538646698,0.9453978538513184,0.976388692855835,1.159623384475708,1.1721965074539185,1.035762071609497,0.7642697691917419,0.9039230346679688,0.9166433811187744,1.738874912261963,0.8348779678344727,1.0141956806182861,1.201941967010498,1.4220448732376099,0.6883543729782104,0.7935013771057129,0.8944838047027588,1.0797295570373535,0.8793556690216064,1.2093687057495117,1.3690550327301025,0.8311327695846558,1.55853271484375,2.072549343109131,1.6189957857131958,1.6562223434448242,1.5953257083892822,1.041398048400879,0.9716253280639648,1.8171499967575073,1.5215256214141846,2.1453166007995605,1.7957468032836914,1.4024410247802734,1.501935601234436,1.5645594596862793,1.9962081909179688,1.9161980152130127,1.9669018983840942,2.0149154663085938,1.1994531154632568,1.16133451461792,2.4002938270568848,1.2189440727233887,1.474937915802002,0.9808922410011292,1.3694909811019897,0.9708227515220642,1.193324327468872,1.360231637954712,1.3395030498504639,0.9988211393356323,1.40256667137146,0.9085909128189087,1.0001869201660156,1.086962103843689,1.2656450271606445,1.1857554912567139,0.9976644515991211,1.315192461013794,1.0846377611160278,1.1069207191467285,1.0012774467468262,2.4341845512390137,0.8639599084854126,1.026719093322754,1.18796706199646,1.3571243286132812,1.5822463035583496,0.9245150089263916,1.6849428415298462,3.6244964599609375,1.299574375152588,1.0247702598571777,1.7219125032424927,1.3021739721298218,1.3616576194763184,1.7900357246398926,1.5243239402770996,3.3396453857421875,1.31465482711792,1.5873684883117676,2.792412519454956,2.1591684818267822,1.620605230331421,1.2045338153839111,1.2689969539642334,1.1249818801879883,1.1391782760620117,1.4584872722625732,1.6032705307006836,2.492732524871826,1.0210493803024292,1.1696139574050903,2.6484901905059814,1.1371221542358398,1.6331632137298584,3.5683176517486572,2.4645514488220215,1.062041997909546,1.2505230903625488,3.492372512817383,1.1966156959533691,1.2611258029937744,1.056976079940796,1.0413316488265991,1.0844042301177979,1.8438334465026855,1.26078200340271,1.899427890777588,1.0828644037246704,3.0819807052612305,3.0396342277526855,1.2817020416259766,1.1479802131652832,1.4028370380401611,1.3157241344451904,1.063249945640564,0.9617868065834045,1.21235191822052,1.2922327518463135,1.131919503211975,1.3107364177703857,0.9471790194511414,2.306769847869873,1.6953731775283813,1.1490907669067383,1.4855527877807617,0.958460807800293,1.1529099941253662,1.4412459135055542,2.5526082515716553,1.3747773170471191,1.0019108057022095,0.9568405747413635,1.0837831497192383,2.705177068710327,1.47328519821167,1.406598448753357,1.8156287670135498,0.9510775804519653,1.48506760597229,0.943760097026825,1.070054531097412,2.324004888534546,0.9984873533248901,0.8002068996429443,1.5510348081588745,0.8446657657623291,0.8293336629867554,1.9375169277191162,0.8194880485534668,1.6283541917800903,1.1298089027404785,1.5294586420059204,1.5052173137664795,1.0473172664642334,0.9290676116943359,1.217381477355957,1.2231796979904175,0.9555419087409973,1.9670286178588867,2.770536422729492,1.1441607475280762,0.9539135098457336,2.1592319011688232,1.1092054843902588,1.473221778869629,2.30243182182312,0.9423582553863525,1.199372410774231,1.1624302864074707,1.3976143598556519,0.9211546182632446,0.8723419904708862,0.9938401579856873,1.5704050064086914,0.9145500659942627,1.003801941871643,0.8172147870063782,0.6044354438781738,0.9159033298492432,1.0107640027999878,0.7573931217193604,0.9513416290283203,1.3828284740447998,1.132902979850769,0.6840606331825256,1.523087501525879,2.514887809753418,1.5459762811660767,1.5150654315948486,2.1936893463134766,1.1937298774719238,1.0199142694473267,1.1142356395721436,0.9478315711021423,1.4818508625030518,1.2502753734588623,1.3534040451049805,1.0597069263458252,1.8020639419555664,1.0170248746871948,1.1610453128814697,0.8382468819618225,2.348881721496582,0.9536358118057251,2.2312817573547363,2.074723243713379,1.1088593006134033,3.0561373233795166,1.0298861265182495,2.7070045471191406,1.1960830688476562,1.1224262714385986,0.9452095031738281,0.8661339282989502,1.2111785411834717,1.138078212738037,1.0144016742706299,1.1419732570648193,0.9884995222091675,1.3320999145507812,0.8261993527412415,1.5178489685058594,1.750361680984497,1.3238139152526855,0.7432153224945068,0.7507832050323486,1.7108087539672852,0.7730828523635864,1.0503038167953491,1.9083499908447266,1.089684009552002,0.9185646176338196,1.0043965578079224,0.8877466917037964,1.4743986129760742,1.5958623886108398,1.008960247039795,0.9018715023994446,1.2315386533737183,2.7752323150634766,2.8210864067077637,1.9746670722961426,1.0582219362258911,1.4094042778015137,1.5999270677566528,1.387711524963379,1.319406509399414,3.281665325164795,1.2367315292358398,1.1191551685333252,1.8876676559448242,1.096368432044983,1.026231050491333,2.867307186126709,0.7877700924873352,0.7363955974578857,1.207190752029419,0.8642114996910095,0.919546902179718,0.9753434658050537,2.41719388961792,0.9517084360122681,1.6872973442077637,1.6486220359802246,1.1933711767196655,1.553370714187622,2.4676601886749268]",MTL (06 top1_unfrozen)
P27762,397,0.04030226700251889,16,occlusion,0.5324803149606299,0.04235198843904157,0.0,,MTL (06 top1_unfrozen)
P27762,397,0.04030226700251889,16,random_mean,0.4968487532808398,0.05079448331631818,0.033125,,MTL (06 top1_unfrozen)
O65457,394,0.04060913705583756,16,residue_head,0.6491402116402116,0.08449461878251183,0.125,,MTL (06 top1_unfrozen)
O65457,394,0.04060913705583756,16,attention_weights,0.48396164021164023,0.03938489382192047,0.0,,MTL (06 top1_unfrozen)
