accession,seq_len,epitope_density,n_epitope_residues,model_family,method,auroc,auprc,precision_at_k,ig_scores_json
K7AFJ3,663,0.11312217194570136,75,MTL (05 frozen),occlusion,0.4577324263038549,0.11018635197870678,0.1066666692495346,
K7AFJ3,663,0.11312217194570136,75,MTL (05 frozen),random_mean,0.49836507936507934,0.12030955253432143,0.10973333321511745,
K7B0J2,75,0.48,36,MTL (05 frozen),residue_head,0.6773504273504273,0.654814194197088,0.6111111044883728,
K7B0J2,75,0.48,36,MTL (05 frozen),attention_weights,0.41595441595441596,0.450228756887878,0.3888888955116272,
K7B0J2,75,0.48,36,MTL (05 frozen),integrated_gradients,0.5014245014245015,0.4583346737693879,0.5,"[16.560222625732422,15.929781913757324,11.59589958190918,15.190862655639648,13.62969970703125,13.518657684326172,12.027003288269043,7.512882232666016,8.595929145812988,12.271078109741211,6.6886749267578125,11.756054878234863,8.877216339111328,9.056709289550781,7.4802703857421875,8.942596435546875,8.668389320373535,6.035841464996338,8.449899673461914,6.350225448608398,7.075897216796875,4.753989219665527,10.96435546875,5.264670372009277,5.622463226318359,6.765489101409912,4.714690208435059,4.362180233001709,11.728850364685059,7.950087547302246,11.878339767456055,9.270849227905273,6.915599822998047,6.926169395446777,6.498945236206055,5.39885139465332,10.055363655090332,11.182062149047852,6.515407562255859,7.722074508666992,10.170278549194336,8.611926078796387,10.271047592163086,5.761185646057129,4.40201473236084,9.450859069824219,6.65584659576416,5.104445934295654,6.779108047485352,4.879538059234619,15.768442153930664,5.78496789932251,7.3517985343933105,6.33072566986084,3.6281752586364746,6.824860572814941,8.028461456298828,7.173959732055664,5.246884346008301,9.264869689941406,2.7695841789245605,6.375197410583496,7.454442501068115,5.741672515869141,13.213037490844727,11.341922760009766,5.150768280029297,3.987614393234253,3.6409988403320312,4.788285255432129,4.683870792388916,5.585823059082031,7.846615314483643,8.111019134521484,5.521475315093994]"
K7B0J2,75,0.48,36,MTL (05 frozen),occlusion,0.5416666666666666,0.4863479263284784,0.5555555820465088,
K7B0J2,75,0.48,36,MTL (05 frozen),random_mean,0.4988319088319089,0.5023016590150265,0.47638889014720914,
K7AFB3,151,0.15894039735099338,24,MTL (05 frozen),residue_head,0.45341207349081364,0.14038850494173552,0.0416666679084301,
K7AFB3,151,0.15894039735099338,24,MTL (05 frozen),attention_weights,0.3585958005249344,0.12185020734831191,0.0833333358168602,
K7AFB3,151,0.15894039735099338,24,MTL (05 frozen),integrated_gradients,0.37139107611548555,0.12465636524695883,0.0833333358168602,"[31.138444900512695,16.18973159790039,27.74237060546875,10.031445503234863,14.660589218139648,5.741175651550293,5.969058513641357,9.385457992553711,5.138175964355469,5.218558311462402,7.455796241760254,7.563247203826904,8.726497650146484,4.8297624588012695,4.8834967613220215,6.136828422546387,5.736080169677734,5.515831470489502,4.37606954574585,6.316819667816162,6.733454704284668,4.899877548217773,6.184691429138184,12.436871528625488,6.180004119873047,15.993739128112793,7.177837371826172,4.905695915222168,5.140663146972656,6.527992248535156,5.471286296844482,7.482168197631836,4.209921836853027,2.5583298206329346,2.8115010261535645,3.8452811241149902,4.149009704589844,3.4233922958374023,4.790616989135742,4.247776031494141,2.345001697540283,3.0666654109954834,2.5377864837646484,4.046296119689941,2.0999927520751953,4.038668632507324,6.284480094909668,3.0337162017822266,3.3971152305603027,1.8862125873565674,4.18369197845459,7.242214679718018,3.887388229370117,2.5314064025878906,3.006152629852295,2.805345058441162,2.9463090896606445,4.185361385345459,3.5545969009399414,3.75439453125,5.8702921867370605,3.686178684234619,3.394608497619629,3.210150718688965,3.3026163578033447,4.258759498596191,3.342406749725342,3.016634941101074,5.9692559242248535,4.018068790435791,3.7867910861968994,4.022772789001465,3.644125461578369,1.9735251665115356,3.5688529014587402,2.0791070461273193,3.112257480621338,2.9209840297698975,5.802362442016602,2.70414400100708,2.482611656188965,3.996537923812866,2.9140231609344482,2.9871256351470947,3.97684907913208,3.2559075355529785,2.869398593902588,2.4724133014678955,4.27011775970459,3.1564061641693115,3.1718661785125732,9.549577713012695,4.0699005126953125,3.98553729057312,5.049349308013916,5.46455717086792,5.226936340332031,3.4474050998687744,2.50287127494812,3.7713942527770996,4.04123067855835,5.707712173461914,4.336673736572266,5.771353721618652,3.5728302001953125,2.5150563716888428,2.4525787830352783,3.1429572105407715,3.846714496612549,3.7953624725341797,3.8707735538482666,3.657437801361084,3.797287940979004,2.884730815887451,3.1597933769226074,6.296560764312744,3.5749881267547607,2.103978157043457,4.388710021972656,6.325655937194824,1.8325226306915283,3.3954849243164062,2.423430919647217,3.4088594913482666,3.1305155754089355,2.9125313758850098,1.907983660697937,2.842930316925049,1.7738993167877197,6.273017883300781,2.856773614883423,1.9299380779266357,2.259326219558716,2.7751641273498535,3.3107073307037354,2.0832173824310303,2.2339065074920654,4.759202003479004,3.716071844100952,2.253711223602295,4.094771385192871,3.7596945762634277,3.459892988204956,3.5454955101013184,3.9388837814331055,3.5231733322143555,3.254788875579834,4.961515426635742,6.712184906005859,4.056517601013184,5.131770133972168]"
K7AFB3,151,0.15894039735099338,24,MTL (05 frozen),occlusion,0.47752624671916,0.14792352338820275,0.0,
K7AFB3,151,0.15894039735099338,24,MTL (05 frozen),random_mean,0.4982808398950131,0.18500145677097485,0.15958333399146796,
K6Z6W8,79,0.379746835443038,30,MTL (05 frozen),residue_head,0.7163265306122449,0.6738345777339557,0.5666666626930237,
K6Z6W8,79,0.379746835443038,30,MTL (05 frozen),attention_weights,0.39591836734693875,0.31195654758051666,0.23333333432674408,
K6Z6W8,79,0.379746835443038,30,MTL (05 frozen),integrated_gradients,0.4027210884353742,0.34154236779469316,0.2666666805744171,"[26.74917984008789,14.167879104614258,25.007986068725586,9.816469192504883,12.75965690612793,9.259786605834961,11.59052848815918,11.279470443725586,9.773202896118164,7.455367565155029,14.326708793640137,11.847618103027344,9.874347686767578,10.596277236938477,13.112839698791504,12.59727668762207,11.072463035583496,13.098678588867188,9.865255355834961,13.378692626953125,5.52837610244751,7.115971565246582,10.051368713378906,19.706703186035156,6.443802356719971,8.6692533493042,15.993623733520508,7.549380302429199,10.445688247680664,10.471593856811523,11.654695510864258,15.22768497467041,11.285072326660156,6.345184803009033,9.237947463989258,11.409059524536133,11.932525634765625,7.28285026550293,14.82586669921875,10.294723510742188,7.850436687469482,11.572766304016113,12.603301048278809,13.483118057250977,10.906824111938477,10.487221717834473,9.86392879486084,7.453193664550781,7.721344947814941,5.931969165802002,6.958636283874512,7.766848564147949,6.16323184967041,5.699187278747559,5.6389007568359375,8.776930809020996,5.908651351928711,7.871953964233398,9.532827377319336,10.30607795715332,9.461493492126465,9.820449829101562,13.631823539733887,8.866220474243164,8.27064323425293,6.642148971557617,8.052638053894043,5.012546539306641,4.720028877258301,8.888944625854492,6.160419464111328,12.971796989440918,14.192840576171875,9.612936019897461,6.473409175872803,10.010110855102539,10.17556381225586,8.615167617797852,11.032371520996094]"
K6Z6W8,79,0.379746835443038,30,MTL (05 frozen),occlusion,0.4006802721088435,0.3439931375136452,0.2666666805744171,
K6Z6W8,79,0.379746835443038,30,MTL (05 frozen),random_mean,0.4943061224489796,0.40471684906436356,0.366000008136034,
K7B0S9,108,0.1388888888888889,15,MTL (05 frozen),residue_head,0.6688172043010753,0.2636589684348306,0.2666666805744171,
K7B0S9,108,0.1388888888888889,15,MTL (05 frozen),attention_weights,0.4050179211469534,0.1432307100669558,0.13333334028720856,
K7B0S9,108,0.1388888888888889,15,MTL (05 frozen),integrated_gradients,0.4917562724014337,0.1467387910257959,0.06666667014360428,"[15.808826446533203,13.347465515136719,11.874820709228516,6.142632961273193,5.800580978393555,5.867711067199707,5.318907737731934,7.002314567565918,6.7141242027282715,5.857003211975098,8.171211242675781,8.748733520507812,9.868553161621094,4.206876754760742,7.938811302185059,10.615233421325684,9.104398727416992,10.566993713378906,3.9830806255340576,15.907659530639648,16.404991149902344,6.5617289543151855,6.211474895477295,11.34124755859375,10.541618347167969,8.268121719360352,6.8744707107543945,5.29008674621582,13.247590065002441,11.571695327758789,8.98652458190918,13.11733627319336,13.674491882324219,10.108266830444336,15.422037124633789,8.695411682128906,9.654806137084961,13.711713790893555,9.426789283752441,10.920896530151367,14.933707237243652,13.166594505310059,22.33551025390625,8.060359001159668,16.458995819091797,10.234360694885254,9.225669860839844,15.196576118469238,9.639693260192871,12.680562973022461,13.624612808227539,5.84098482131958,7.7382307052612305,14.773504257202148,8.126646041870117,9.490765571594238,7.715672492980957,5.688852787017822,6.831396102905273,4.369416236877441,9.895026206970215,7.425834655761719,8.13405704498291,10.114749908447266,10.990386962890625,6.446448802947998,6.019043922424316,5.490586280822754,4.322714328765869,7.9342193603515625,3.5605974197387695,12.454115867614746,5.797149658203125,5.404476165771484,9.293097496032715,5.358892440795898,4.823599338531494,4.836853981018066,4.980582237243652,8.004823684692383,7.567056655883789,4.505282402038574,5.494108200073242,6.478744983673096,5.4366350173950195,4.489079475402832,5.5056304931640625,4.178773880004883,8.472735404968262,7.822844505310059,4.166660308837891,7.517983436584473,7.051766395568848,6.788885593414307,4.167150497436523,4.123836994171143,5.05135440826416,2.7752296924591064,5.357171058654785,8.077465057373047,4.503347396850586,4.765618324279785,4.053601264953613,3.8263983726501465,6.186065196990967,7.135835647583008,6.412808418273926,13.452380180358887]"
K7B0S9,108,0.1388888888888889,15,MTL (05 frozen),occlusion,0.39534050179211466,0.13825988825988828,0.13333334028720856,
K7B0S9,108,0.1388888888888889,15,MTL (05 frozen),random_mean,0.49951971326164873,0.17820900775775805,0.14200000524520873,
K7AKA2,455,0.06593406593406594,30,MTL (05 frozen),residue_head,0.33780392156862743,0.0475371643583893,0.0,
K7AKA2,455,0.06593406593406594,30,MTL (05 frozen),attention_weights,0.5821176470588235,0.07555898200414474,0.03333333507180214,
K7AKA2,455,0.06593406593406594,30,MTL (05 frozen),integrated_gradients,0.3187450980392157,0.04591237108583567,0.0,"[11.650802612304688,8.348539352416992,8.959573745727539,2.165581703186035,2.7356624603271484,3.1735777854919434,3.740283489227295,2.9118847846984863,6.583398818969727,2.456611394882202,3.422405242919922,2.599325656890869,2.7721848487854004,2.61564564704895,1.7997850179672241,1.324613094329834,2.4572908878326416,2.9167566299438477,1.9236124753952026,2.0714967250823975,3.011847496032715,3.4517996311187744,3.4627840518951416,1.7643380165100098,3.960697650909424,3.1287074089050293,2.482851505279541,1.8971099853515625,2.852034091949463,1.786163568496704,2.6007070541381836,2.8227016925811768,1.5039994716644287,1.4680441617965698,2.0898807048797607,2.3131051063537598,2.052004814147949,1.388371229171753,1.0170233249664307,1.2053025960922241,1.0139715671539307,1.51216721534729,1.590456247329712,1.9667901992797852,1.1476573944091797,1.7596226930618286,0.8994611501693726,1.8199524879455566,1.596113681793213,0.7680346965789795,1.352531909942627,1.2973185777664185,2.6386518478393555,3.2105257511138916,1.8126167058944702,1.2530827522277832,1.1466120481491089,1.1876857280731201,1.2079163789749146,0.7844797372817993,1.069274663925171,1.3213584423065186,1.253513216972351,1.3065258264541626,2.7203900814056396,1.398567795753479,1.7033190727233887,0.8668258190155029,0.7941295504570007,0.6202359199523926,1.657966136932373,0.9199205636978149,0.6721808314323425,1.4351942539215088,1.415574073791504,0.8064472675323486,1.385973572731018,2.2340989112854004,1.14347505569458,1.430228590965271,1.1178815364837646,1.520826816558838,1.0861009359359741,2.411031723022461,0.8063027262687683,1.6886347532272339,2.441688299179077,1.360616683959961,0.8426350355148315,1.4985476732254028,1.3906606435775757,0.9597697257995605,0.8726727366447449,0.8804580569267273,1.6316311359405518,0.9674863815307617,1.2347930669784546,0.9253051280975342,0.8890955448150635,1.599179983139038,0.8431769013404846,1.590582251548767,1.0401841402053833,2.3282389640808105,0.8941985964775085,2.7862892150878906,1.078688621520996,1.0662373304367065,0.994066596031189,0.761121392250061,1.0102894306182861,0.8523132801055908,1.4427059888839722,0.751737117767334,1.0176212787628174,0.7540514469146729,1.0535383224487305,0.6751254796981812,0.706946611404419,0.9409134387969971,0.610295295715332,1.1651787757873535,0.7503780722618103,0.6533664464950562,3.0273709297180176,0.6314453482627869,0.6981808543205261,0.7004268169403076,0.5192782878875732,1.1797611713409424,0.7683635354042053,1.0043842792510986,0.7683589458465576,0.8286150693893433,0.8816537857055664,1.0889405012130737,1.0064809322357178,1.5297107696533203,0.8732622861862183,0.9786493182182312,1.539924144744873,0.7825449705123901,0.7119961977005005,0.8686379194259644,1.023800253868103,1.5373313426971436,0.8490631580352783,1.1832096576690674,0.8360052108764648,2.4479455947875977,0.7724227905273438,0.9852542877197266,1.1820566654205322,1.0034170150756836,0.9342009425163269,0.9122718572616577,1.1427006721496582,1.0390033721923828,1.0390615463256836,0.9488581418991089,1.1636704206466675,0.7980504035949707,0.9657260775566101,0.9243773221969604,0.9980590343475342,0.6976944208145142,0.7032184600830078,0.7190735936164856,0.7965841293334961,0.7760311365127563,2.4012317657470703,0.637126088142395,0.8461998701095581,0.8159667253494263,0.8392521142959595,0.8166803121566772,0.7437272667884827,1.0350921154022217,1.1073201894760132,0.9321087002754211,1.544329047203064,1.2038755416870117,0.6460033655166626,0.8888369798660278,0.7180458307266235,0.7691042423248291,0.5532540678977966,0.42901110649108887,1.2011810541152954,1.2122838497161865,0.6129966974258423,0.7317687273025513,0.4521254599094391,0.7951329946517944,0.5908238887786865,0.8195191621780396,0.9183007478713989,0.7527070045471191,0.8268401622772217,1.086060643196106,0.7312769293785095,0.4951612055301666,2.227321147918701,0.5702157020568848,0.793750524520874,0.645723283290863,0.848302960395813,0.4106972813606262,0.8490326404571533,0.5442050099372864,1.0069636106491089,0.7682149410247803,0.815706729888916,1.0222294330596924,0.9847838878631592,0.7718071937561035,0.9850351810455322,1.3083670139312744,0.8393329977989197,0.7486536502838135,0.6129754781723022,0.5541728734970093,0.8778581619262695,0.7354031801223755,0.8533047437667847,0.8101657629013062,0.5414108633995056,1.0608391761779785,1.2541706562042236,0.932894766330719,0.6926279664039612,1.0414632558822632,0.6919580698013306,0.779659628868103,0.6461402773857117,0.7753877639770508,0.64888596534729,1.267716646194458,1.4196943044662476,0.8509817719459534,0.8861156702041626,1.0606985092163086,1.725234031677246,0.8259071707725525,0.6701291799545288,0.9192565679550171,0.5906823873519897,0.7806240320205688,0.9191593527793884,0.7931731939315796,0.45466190576553345,1.0942739248275757,0.8847599029541016,1.1365888118743896,0.7113065123558044,1.5020434856414795,0.6824121475219727,0.8969608545303345,0.8311696648597717,0.7872320413589478,0.6412046551704407,0.7072901725769043,0.8469924926757812,0.7818352580070496,2.091517448425293,1.4505215883255005,1.2359765768051147,1.1095209121704102,0.6806367635726929,0.7614250183105469,0.9804356098175049,0.9549123048782349,0.9754683971405029,0.9086217880249023,0.7239302396774292,1.3937561511993408,0.6659079194068909,0.5765467882156372,0.7595624327659607,1.1051743030548096,1.3077270984649658,0.5983022451400757,0.8161200881004333,0.5567800402641296,0.632707417011261,1.3988680839538574,0.6344473361968994,0.722756028175354,0.876904308795929,0.715283215045929,0.6436219215393066,0.7063075304031372,0.6872454881668091,0.4341096878051758,0.42385387420654297,0.5316089391708374,0.9572929739952087,0.9842969179153442,0.6293939352035522,1.6371742486953735,0.7030828595161438,0.5272583365440369,0.6824535727500916,0.937142014503479,0.8170492649078369,0.7535463571548462,0.6944165229797363,0.7906933426856995,0.6837431192398071,0.8798611760139465,0.8059358596801758,1.246305227279663,0.6881434917449951,0.8984160423278809,0.5756556987762451,1.2855197191238403,1.439761757850647,1.1942890882492065,1.1776796579360962,1.4827263355255127,1.2394025325775146,1.3713308572769165,1.3379327058792114,1.4797717332839966,1.287723183631897,1.5117106437683105,1.2121315002441406,0.9735438227653503,1.752677083015442,1.2313364744186401,1.276679277420044,1.8959097862243652,1.7389025688171387,1.3070344924926758,0.9636459946632385,0.9472075700759888,0.8473559021949768,1.110671877861023,1.5695641040802002,0.7618486881256104,0.5686583518981934,0.6608085632324219,0.8112625479698181,0.8231366276741028,1.5434226989746094,0.694759726524353,0.713782787322998,0.6631107926368713,0.6496694087982178,1.3538706302642822,0.8512004613876343,0.7587882876396179,1.269761562347412,0.6125434637069702,0.5733057856559753,0.5856835842132568,1.0244754552841187,0.8476812243461609,0.760961651802063,1.5287625789642334,0.6123430728912354,0.5734466314315796,1.0683133602142334,0.6473221778869629,0.731086254119873,0.6472587585449219,1.0206737518310547,0.9875047206878662,0.8180867433547974,0.6577543616294861,0.7829760313034058,1.1974738836288452,1.632155179977417,1.001271367073059,1.3333109617233276,1.045790672302246,1.4791145324707031,1.1898086071014404,1.1516954898834229,0.6589223146438599,0.8021754622459412,0.6414644122123718,1.2086119651794434,0.8737125396728516,0.6441189050674438,1.1286273002624512,0.788060188293457,0.8439753651618958,1.469769835472107,0.5912398099899292,0.6111758947372437,0.8625519871711731,1.3617321252822876,1.3344321250915527,1.1272234916687012,0.7729450464248657,1.2074902057647705,0.8964309692382812,1.1290316581726074,0.6639343500137329,0.6776788830757141,1.153104543685913,0.7577917575836182,1.2210181951522827,1.042320728302002,0.7905347943305969,0.7818708419799805,0.966877818107605,1.5483856201171875,0.9455617070198059,1.6239206790924072,0.8525003790855408,0.5807609558105469,1.2349274158477783,0.8133565783500671,0.6410996913909912,0.65382319688797,0.6983709931373596,1.2306902408599854,0.7309606671333313,1.069345474243164,0.5802077651023865,0.670600175857544,1.229927659034729,0.7980992794036865,0.8837538957595825,1.2413636445999146,0.824889600276947,1.2428033351898193,1.3381671905517578,0.8259161710739136,1.551905870437622,0.7863175868988037,1.1936910152435303,1.3725212812423706,0.7118080854415894,0.7338188886642456,0.7102687358856201,0.9169307947158813,0.801289439201355,0.6440756320953369,0.8836743235588074,0.8014820218086243,0.8215268850326538,0.5538371801376343,0.7232677936553955,0.663733959197998,0.8883202075958252,0.8045676350593567,1.148737907409668,0.6937161684036255,0.6450130939483643,0.8456192016601562,0.7435795664787292,1.003782033920288]"
K7AKA2,455,0.06593406593406594,30,MTL (05 frozen),occlusion,0.43231372549019603,0.05920619964386196,0.03333333507180214,
K7AKA2,455,0.06593406593406594,30,MTL (05 frozen),random_mean,0.49179019607843133,0.07425573642642438,0.0586666689068079,
K6ZY75,107,0.14018691588785046,15,MTL (05 frozen),residue_head,0.6355072463768116,0.19046960122063217,0.13333334028720856,
K6ZY75,107,0.14018691588785046,15,MTL (05 frozen),attention_weights,0.408695652173913,0.11828664608250272,0.0,
K6ZY75,107,0.14018691588785046,15,MTL (05 frozen),integrated_gradients,0.4615942028985507,0.1461846388924802,0.13333334028720856,"[32.476654052734375,24.421384811401367,13.068174362182617,10.539623260498047,7.765508651733398,18.60268783569336,8.293570518493652,15.983227729797363,10.80041790008545,8.001544952392578,6.632997512817383,5.864589214324951,7.101754188537598,12.831957817077637,6.256750583648682,6.940032482147217,5.595561981201172,6.9391679763793945,6.126316070556641,6.5177178382873535,13.833664894104004,4.094743251800537,4.150006294250488,9.782632827758789,9.460286140441895,6.112190246582031,5.565004825592041,5.767179489135742,6.778176784515381,4.788495063781738,8.567323684692383,5.664712905883789,4.050063133239746,7.481591701507568,6.977096080780029,6.564065456390381,5.538905620574951,5.581232070922852,8.491352081298828,4.401490211486816,12.72238540649414,8.029443740844727,11.7034912109375,6.916367053985596,4.541552543640137,4.803124904632568,4.933796405792236,8.044143676757812,5.731060028076172,3.209080934524536,2.7954554557800293,6.558951377868652,3.661628246307373,9.236398696899414,5.458932399749756,8.136724472045898,14.734739303588867,6.3717169761657715,13.28232192993164,7.5521345138549805,9.609369277954102,12.546879768371582,10.413829803466797,6.455973148345947,9.284390449523926,8.579228401184082,15.813201904296875,4.809230327606201,7.236224174499512,3.5243430137634277,4.364685535430908,4.454889297485352,5.356402397155762,6.545124053955078,5.773005962371826,4.9730610847473145,7.187849044799805,4.782137870788574,4.393133640289307,5.560396194458008,5.325037002563477,5.126256942749023,5.132205009460449,4.807435512542725,3.7178611755371094,3.680385112762451,3.4033942222595215,5.710515975952148,2.7017264366149902,6.0030951499938965,3.7001142501831055,5.326111793518066,6.638229846954346,5.154302597045898,5.06380558013916,4.270409107208252,4.149689674377441,4.467724800109863,3.7200751304626465,6.144898414611816,4.891848087310791,4.409483432769775,4.385887622833252,3.190600872039795,4.379887580871582,5.7720561027526855,16.991859436035156]"
K6ZY75,107,0.14018691588785046,15,MTL (05 frozen),occlusion,0.6057971014492753,0.18867420768552098,0.20000000298023224,
K6ZY75,107,0.14018691588785046,15,MTL (05 frozen),random_mean,0.49038405797101453,0.1712774007134354,0.13133333913981915,
K6Z6R1,83,0.3614457831325301,30,MTL (05 frozen),residue_head,0.5773584905660377,0.43308332012112405,0.4333333373069763,
K6Z6R1,83,0.3614457831325301,30,MTL (05 frozen),attention_weights,0.540251572327044,0.41503068458882786,0.4000000059604645,
K6Z6R1,83,0.3614457831325301,30,MTL (05 frozen),integrated_gradients,0.19182389937106917,0.24204207188227617,0.10000000149011612,"[55.013980865478516,41.56891632080078,20.704282760620117,16.126567840576172,11.557645797729492,16.485977172851562,9.936275482177734,10.256914138793945,10.762369155883789,10.404438018798828,8.361639976501465,13.577645301818848,19.313087463378906,11.178482055664062,13.601847648620605,11.929789543151855,9.259964942932129,18.70985984802246,17.364120483398438,14.542065620422363,11.316823959350586,14.949636459350586,13.38431453704834,15.268519401550293,8.335131645202637,8.097784042358398,12.03085994720459,10.371734619140625,18.318830490112305,10.34476089477539,7.978213787078857,8.428487777709961,11.5227632522583,11.467148780822754,6.971965312957764,9.233593940734863,9.233139038085938,10.65472412109375,8.789917945861816,7.086196422576904,9.654823303222656,7.402734756469727,9.417960166931152,11.611821174621582,10.311271667480469,9.418293952941895,13.228218078613281,10.704961776733398,9.677498817443848,9.010835647583008,13.13311767578125,6.591527462005615,8.34183120727539,10.16399097442627,12.105486869812012,12.14315414428711,9.750130653381348,9.673492431640625,11.295621871948242,10.191564559936523,6.476876735687256,7.187932014465332,9.804601669311523,6.853598594665527,8.90231704711914,6.820517063140869,6.159392356872559,6.342138290405273,6.483231544494629,7.3823652267456055,6.223719596862793,7.2242584228515625,6.815202713012695,5.617279052734375,9.997319221496582,15.8294095993042,5.212702751159668,7.218593597412109,5.1527533531188965,6.69672155380249,11.45050048828125,14.026052474975586,18.008249282836914]"
K6Z6R1,83,0.3614457831325301,30,MTL (05 frozen),occlusion,0.3792452830188679,0.3155415340690748,0.20000000298023224,
K6Z6R1,83,0.3614457831325301,30,MTL (05 frozen),random_mean,0.5025849056603774,0.39815921179430164,0.3703333409130573,
K7AEU1,437,0.034324942791762014,15,MTL (05 frozen),residue_head,0.6325434439178514,0.04531043264486817,0.0,
K7AEU1,437,0.034324942791762014,15,MTL (05 frozen),attention_weights,0.34439178515007896,0.026240415440555512,0.0,
